ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
22932	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22933	31	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22934	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22935	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22936	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22937	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22938	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22939	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22940	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22941	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22942	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22943	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22944	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22945	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22946	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22947	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22948	35	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22949	67	1	0	0.000000	1.283582	1.283582	0.000000	0.000000	0	2	0
22950	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22951	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22952	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22953	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22954	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22955	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22956	69	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22957	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22958	52	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22959	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22960	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22961	10	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22962	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22963	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22964	64	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22965	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22966	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22967	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22968	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22969	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22970	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22971	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22972	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22973	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22974	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22975	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22976	57	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22977	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22978	17	1	1	0.000000	1.117647	1.117647	0.000000	0.000000	0	2	0
22979	43	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22980	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22981	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22982	39	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22983	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22984	93	1	0	0.000000	1.494624	1.494624	0.000000	0.000000	0	2	0
22985	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22986	58	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22987	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22988	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22989	65	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22990	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22991	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22992	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22993	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22994	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22995	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22996	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22997	1	2	1	0.000000	74.000000	2.000000	0.000000	0.000000	0	39	0
22998	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
22999	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23000	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23001	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23002	62	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23003	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23004	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23005	3	2	1	0.000000	13.000000	3.000000	0.000000	0.000000	0	2	0
23006	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23007	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23008	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23009	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23010	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23011	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23012	53	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23013	31	1	1	0.000000	1.838710	1.838710	0.000000	0.000000	0	2	0
23014	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23015	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23016	39	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23017	45	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23018	40	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23019	48	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23020	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23021	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23022	39	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23023	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23024	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23025	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23026	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23027	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23028	62	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23029	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23030	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23031	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23032	51	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23033	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23034	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23035	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23036	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23037	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23038	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23039	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23040	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23041	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23042	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23043	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23044	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23045	12	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	2	0
23046	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23047	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23048	31	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23049	35	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23050	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23051	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23052	67	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23053	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23054	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23055	31	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23056	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23057	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23058	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23059	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23060	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23061	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23062	45	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23063	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23064	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23065	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23066	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23067	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23068	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23069	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23070	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23071	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23072	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23073	51	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23074	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23075	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23076	66	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23077	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23078	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23079	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23080	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23081	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23082	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23083	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23084	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23085	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23086	67	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23087	40	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23088	65	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23089	68	1	0	0.000000	1.073529	1.073529	0.000000	0.000000	0	2	0
23090	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23091	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23092	9	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23093	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23094	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23095	44	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23096	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23097	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23098	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23099	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23100	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23101	64	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23102	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23103	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23104	61	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23105	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23106	32	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23107	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23108	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23109	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23110	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23111	31	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23112	59	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23113	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23114	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23115	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23116	31	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23117	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23118	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23119	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23120	8	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23121	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23122	31	1	1	0.000000	2.000000	1.064516	0.000000	0.000000	0	2	0
23123	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23124	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23125	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23126	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23127	55	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23128	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23129	56	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23130	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23131	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23132	46	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23133	17	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	2	0
23134	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23135	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23136	69	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23137	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23138	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23139	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23140	30	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23141	31	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23142	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23143	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23144	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23145	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23146	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23147	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23148	32	1	1	0.000000	1.031250	1.031250	0.000000	0.000000	0	2	0
23149	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23150	31	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23151	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23152	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23153	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23154	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23155	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23156	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23157	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23158	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23159	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23160	63	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23161	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23162	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23163	23	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23164	1	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23165	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23166	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23167	69	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23168	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23169	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23170	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23171	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23172	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23173	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23174	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23175	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23176	31	1	1	0.000000	1.677419	1.677419	0.000000	0.000000	0	2	0
23177	58	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23178	67	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23179	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23180	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23181	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23182	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23183	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23184	55	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23185	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23186	31	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23187	68	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23188	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23189	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23190	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23191	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23192	54	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23193	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23194	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23195	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23196	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23197	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23198	68	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23199	46	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23200	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23201	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23202	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23203	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23204	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23205	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23206	31	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23207	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23208	40	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23209	31	1	1	0.000000	1.096774	1.096774	0.000000	0.000000	0	2	0
23210	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23211	66	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23212	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23213	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23214	62	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23215	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23216	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23217	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23218	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23219	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23220	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23221	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23222	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23223	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	2	0
23224	28	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23225	56	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23226	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23227	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23228	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23229	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23230	67	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23231	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23232	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23233	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23234	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23235	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23236	53	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23237	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23238	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23239	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23240	11	1	1	0.000000	2.727273	2.727273	0.000000	0.000000	0	1	0
23241	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23242	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23243	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23244	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23245	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23246	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23247	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23248	44	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23249	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23250	44	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23251	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23252	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23253	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23254	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23255	8	2	1	0.000000	2.375000	1.375000	0.000000	0.000000	0	3	0
23256	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23257	62	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23258	56	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23259	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23260	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23261	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23262	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23263	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23264	43	1	1	0.000000	1.860465	1.790698	0.000000	0.000000	0	1	0
23265	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23266	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23267	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23268	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23269	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23270	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23271	21	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23272	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23273	54	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23274	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23275	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23276	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23277	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23278	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
23279	63	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
